Time,Name,Email,Details
2019-07-12 17:47:43.877 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:47:46.929 ,jak ,yhgiikui@gmail.com,[(0.005) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:47:46.916384' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:47:46.916384'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:47:46.937 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:47:46.951 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:47:57.798 ,jak ,yhgiikui@gmail.com,[(0.005) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:47:57.786749' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:47:57.786749'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:47:57.805 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:47:57.815 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:49:11.038 ,jak ,yhgiikui@gmail.com,[(0.006) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:49:11.017411' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:49:11.017411'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:49:11.048 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:49:11.057 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:49:50.469 ,jak ,yhgiikui@gmail.com,[(0.009) 
2019-07-12 17:49:50.489 ,jak ,yhgiikui@gmail.com,[(0.011) SELECT "django_migrations"."app". "django_migrations"."name" FROM "django_migrations"; args=()]
2019-07-12 17:50:04.726 ,jak ,yhgiikui@gmail.com,[(0.007) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:50:04.711884' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:50:04.711884'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:50:04.735 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:50:04.744 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:50:08.769 ,jak ,yhgiikui@gmail.com,[(0.011) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:50:08.745270' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:50:08.745270'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:50:08.778 ,jak ,yhgiikui@gmail.com,[(0.003) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:50:08.786 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:50:19.863 ,jak ,yhgiikui@gmail.com,[(0.005) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:50:19.849960' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:50:19.849960'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:50:19.871 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:50:19.879 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:50:27.435 ,jak ,yhgiikui@gmail.com,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:50:27.426021' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:50:27.426021'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:50:27.442 ,jak ,yhgiikui@gmail.com,[(0.002) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:50:27.450 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:50:29.445 ,jak ,yhgiikui@gmail.com,[(0.010) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:50:29.428084' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:50:29.428084'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:50:29.453 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:50:29.462 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:52:22.458 ,jak ,yhgiikui@gmail.com,[(0.004) 
2019-07-12 17:52:22.467 ,jak ,yhgiikui@gmail.com,[(0.000) SELECT "django_migrations"."app". "django_migrations"."name" FROM "django_migrations"; args=()]
2019-07-12 17:53:32.102 ,jak ,yhgiikui@gmail.com,[(0.009) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:53:32.082964' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:53:32.082964'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:53:32.114 ,jak ,yhgiikui@gmail.com,[(0.003) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:53:32.138 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:53:43.830 ,jak ,yhgiikui@gmail.com,[(0.009) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:53:43.816113' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:53:43.816113'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:53:43.838 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:53:43.846 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:53:48.250 ,glal ,tu4deep2ibmnone@gmail.com,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:53:48.241490' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:53:48.241490'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:53:48.258 ,glal ,tu4deep2ibmnone@gmail.com,[(0.002) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:53:48.267 ,glal ,tu4deep2ibmnone@gmail.com,[(0.001) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'; args=('01x9z2p3jve96vmr8kdu6k20zfsj5sfe'.)]
2019-07-12 17:53:48.270 ,glal ,tu4deep2ibmnone@gmail.com,[(0.000) BEGIN; args=None]
2019-07-12 17:53:48.274 ,glal ,tu4deep2ibmnone@gmail.com,[(0.001) DELETE FROM "django_session" WHERE "django_session"."session_key" IN ('01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('01x9z2p3jve96vmr8kdu6k20zfsj5sfe'.)]
2019-07-12 17:53:53.533 ,glal ,tu4deep2ibmnone@gmail.com,[(0.004) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."username" = 'mohamed55'; args=('mohamed55'.)]
2019-07-12 17:54:04.241 ,glal ,tu4deep2ibmnone@gmail.com,[(0.012) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."username" = 'mohamed555'; args=('mohamed555'.)]
2019-07-12 17:54:12.215 ,glal ,tu4deep2ibmnone@gmail.com,[(0.007) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."username" = 'glal'; args=('glal'.)]
2019-07-12 17:54:13.370 ,glal ,tu4deep2ibmnone@gmail.com,[(0.001) SELECT (1) AS "a" FROM "django_session" WHERE "django_session"."session_key" = '9uyxn9r3lkjiotdztd14mrd3j076mxqi' LIMIT 1; args=('9uyxn9r3lkjiotdztd14mrd3j076mxqi'.)]
2019-07-12 17:54:13.372 ,glal ,tu4deep2ibmnone@gmail.com,[(0.000) BEGIN; args=None]
2019-07-12 17:54:13.381 ,glal ,tu4deep2ibmnone@gmail.com,[(0.004) INSERT INTO "django_session" ("session_key". "session_data". "expire_date") SELECT '9uyxn9r3lkjiotdztd14mrd3j076mxqi'. 'M2M0MmEyZjE5N2FlODRlZDg5YmRiNDIwY2MwZWMwMTg2MDNlODkzYTp7fQ=='. '2019-07-26 17:54:13.371556'; args=('9uyxn9r3lkjiotdztd14mrd3j076mxqi'. 'M2M0MmEyZjE5N2FlODRlZDg5YmRiNDIwY2MwZWMwMTg2MDNlODkzYTp7fQ=='. '2019-07-26 17:54:13.371556')]
2019-07-12 17:54:13.554 ,glal ,tu4deep2ibmnone@gmail.com,[(0.000) BEGIN; args=None]
2019-07-12 17:54:13.559 ,glal ,tu4deep2ibmnone@gmail.com,[(0.001) UPDATE "auth_user" SET "last_login" = '2019-07-12 17:54:13.554218' WHERE "auth_user"."id" = 1; args=('2019-07-12 17:54:13.554218'. 1)]
2019-07-12 17:54:13.691 ,glal ,tu4deep2ibmnone@gmail.com,[(0.000) BEGIN; args=None]
2019-07-12 17:54:13.695 ,glal ,tu4deep2ibmnone@gmail.com,[(0.001) UPDATE "django_session" SET "session_data" = 'Y2E4MjkyYzU5YmFlMzMzYzQ3MDg5OTIxN2E1ZGE0Y2FiNWNmNzQ4MTp7Il9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQiLCJfYXV0aF91c2VyX2hhc2giOiJkM2FkMTJjZGUyMGQ4NTRjYzE3YzI3M2QzYzlhN2RmNjdkNDVmOTAzIn0='. "expire_date" = '2019-07-26 17:54:13.690660' WHERE "django_session"."session_key" = '9uyxn9r3lkjiotdztd14mrd3j076mxqi'; args=('Y2E4MjkyYzU5YmFlMzMzYzQ3MDg5OTIxN2E1ZGE0Y2FiNWNmNzQ4MTp7Il9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQiLCJfYXV0aF91c2VyX2hhc2giOiJkM2FkMTJjZGUyMGQ4NTRjYzE3YzI3M2QzYzlhN2RmNjdkNDVmOTAzIn0='. '2019-07-26 17:54:13.690660'. '9uyxn9r3lkjiotdztd14mrd3j076mxqi')]
2019-07-12 17:54:13.895 ,glal ,tu4deep2ibmnone@gmail.com,[(0.005) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:54:13.882315' AND "django_session"."session_key" = '9uyxn9r3lkjiotdztd14mrd3j076mxqi'); args=('2019-07-12 17:54:13.882315'. '9uyxn9r3lkjiotdztd14mrd3j076mxqi')]
2019-07-12 17:54:13.904 ,glal ,tu4deep2ibmnone@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1; args=(1.)]
2019-07-12 17:54:13.912 ,glal ,tu4deep2ibmnone@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 1; args=(1.)]
2019-07-12 17:54:13.942 ,glal ,tu4deep2ibmnone@gmail.com,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:54:13.931292' AND "django_session"."session_key" = '9uyxn9r3lkjiotdztd14mrd3j076mxqi'); args=('2019-07-12 17:54:13.931292'. '9uyxn9r3lkjiotdztd14mrd3j076mxqi')]
2019-07-12 17:54:13.952 ,glal ,tu4deep2ibmnone@gmail.com,[(0.002) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1; args=(1.)]
2019-07-12 17:54:13.963 ,glal ,tu4deep2ibmnone@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 1; args=(1.)]
2019-07-12 17:54:23.589 ,jak ,yhgiikui@gmail.com,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:54:23.579431' AND "django_session"."session_key" = '9uyxn9r3lkjiotdztd14mrd3j076mxqi'); args=('2019-07-12 17:54:23.579431'. '9uyxn9r3lkjiotdztd14mrd3j076mxqi')]
2019-07-12 17:54:23.596 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1; args=(1.)]
2019-07-12 17:54:23.605 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 1; args=(1.)]
2019-07-12 17:54:23.866 ,jak ,yhgiikui@gmail.com,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:54:23.857767' AND "django_session"."session_key" = '9uyxn9r3lkjiotdztd14mrd3j076mxqi'); args=('2019-07-12 17:54:23.857767'. '9uyxn9r3lkjiotdztd14mrd3j076mxqi')]
2019-07-12 17:54:23.874 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1; args=(1.)]
2019-07-12 17:54:23.886 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 1; args=(1.)]
2019-07-12 17:55:09.504 ,jak ,yhgiikui@gmail.com,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:55:09.492267' AND "django_session"."session_key" = '9uyxn9r3lkjiotdztd14mrd3j076mxqi'); args=('2019-07-12 17:55:09.492267'. '9uyxn9r3lkjiotdztd14mrd3j076mxqi')]
2019-07-12 17:55:09.511 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1; args=(1.)]
2019-07-12 17:55:09.520 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE "django_session"."session_key" = '9uyxn9r3lkjiotdztd14mrd3j076mxqi'; args=('9uyxn9r3lkjiotdztd14mrd3j076mxqi'.)]
2019-07-12 17:55:09.522 ,jak ,yhgiikui@gmail.com,[(0.000) BEGIN; args=None]
2019-07-12 17:55:09.526 ,jak ,yhgiikui@gmail.com,[(0.001) DELETE FROM "django_session" WHERE "django_session"."session_key" IN ('9uyxn9r3lkjiotdztd14mrd3j076mxqi'); args=('9uyxn9r3lkjiotdztd14mrd3j076mxqi'.)]
2019-07-12 17:55:17.595 ,jak ,yhgiikui@gmail.com,[(0.005) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."username" = 'jak'; args=('jak'.)]
2019-07-12 17:55:18.493 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT (1) AS "a" FROM "django_session" WHERE "django_session"."session_key" = '5pchycxu1pxj9a0gxff0xo83y3t2s82y' LIMIT 1; args=('5pchycxu1pxj9a0gxff0xo83y3t2s82y'.)]
2019-07-12 17:55:18.494 ,jak ,yhgiikui@gmail.com,[(0.000) BEGIN; args=None]
2019-07-12 17:55:18.497 ,jak ,yhgiikui@gmail.com,[(0.001) INSERT INTO "django_session" ("session_key". "session_data". "expire_date") SELECT '5pchycxu1pxj9a0gxff0xo83y3t2s82y'. 'M2M0MmEyZjE5N2FlODRlZDg5YmRiNDIwY2MwZWMwMTg2MDNlODkzYTp7fQ=='. '2019-07-26 17:55:18.494267'; args=('5pchycxu1pxj9a0gxff0xo83y3t2s82y'. 'M2M0MmEyZjE5N2FlODRlZDg5YmRiNDIwY2MwZWMwMTg2MDNlODkzYTp7fQ=='. '2019-07-26 17:55:18.494267')]
2019-07-12 17:55:18.653 ,jak ,yhgiikui@gmail.com,[(0.000) BEGIN; args=None]
2019-07-12 17:55:18.659 ,jak ,yhgiikui@gmail.com,[(0.003) UPDATE "auth_user" SET "last_login" = '2019-07-12 17:55:18.652261' WHERE "auth_user"."id" = 2; args=('2019-07-12 17:55:18.652261'. 2)]
2019-07-12 17:55:18.831 ,jak ,yhgiikui@gmail.com,[(0.000) BEGIN; args=None]
2019-07-12 17:55:18.837 ,jak ,yhgiikui@gmail.com,[(0.002) UPDATE "django_session" SET "session_data" = 'ZGQ1NDg5MGQ4YmE3OTBjOTY5Y2VkYjA1ODdjNWUzY2E0M2YwYTkxYzp7Il9hdXRoX3VzZXJfaWQiOiIyIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQiLCJfYXV0aF91c2VyX2hhc2giOiJjYTU2MGU4YzI4YjMwYzNhZmZiMWY0YmIyMzcxMDIyNTFlNDhmMDhhIn0='. "expire_date" = '2019-07-26 17:55:18.831068' WHERE "django_session"."session_key" = '5pchycxu1pxj9a0gxff0xo83y3t2s82y'; args=('ZGQ1NDg5MGQ4YmE3OTBjOTY5Y2VkYjA1ODdjNWUzY2E0M2YwYTkxYzp7Il9hdXRoX3VzZXJfaWQiOiIyIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQiLCJfYXV0aF91c2VyX2hhc2giOiJjYTU2MGU4YzI4YjMwYzNhZmZiMWY0YmIyMzcxMDIyNTFlNDhmMDhhIn0='. '2019-07-26 17:55:18.831068'. '5pchycxu1pxj9a0gxff0xo83y3t2s82y')]
2019-07-12 17:55:19.160 ,jak ,yhgiikui@gmail.com,[(0.009) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:55:19.146109' AND "django_session"."session_key" = '5pchycxu1pxj9a0gxff0xo83y3t2s82y'); args=('2019-07-12 17:55:19.146109'. '5pchycxu1pxj9a0gxff0xo83y3t2s82y')]
2019-07-12 17:55:19.168 ,jak ,yhgiikui@gmail.com,[(0.002) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
